,Name,Rating,Date,Review
15,Bodega Canal,3 star rating,1/9/2022,"Made reservations for dinner but once we arrived, decided to just have a drink and leave. It was absolutely freezing inside. They didn't have a full bar and claimed it was because they were ""a tequila bar"". Bartenders were very nice and provided our drinks quickly."
16,Bodega Canal,1 star rating,6/12/2021,"Do NOT recommend. They think they are a club.m, wouldn't let me in with khaki shorts and as button up. 
Sorry, but you guys aren't a club. Try hards!"
17,Bodega Canal,3 star rating,8/3/2021,"Went here around 6:30pm on a Tuesday there weren't many guests. The service was good. The restaurant gives you complimentary chips and salsa which was good. The hot Cheetos street corn was delicious with a little bit of spice! I got a white wine sangria which was great as well. The only complaint we had were the tacos. We went on taco Tuesday so the prices for the tacos range from $1-$4 and I would not pay more than that for them. I got the chicken, carnitas, and short rib tacos. All of them were not great in flavor and really just okay. Some of the other food looked better so maybe skip the tacos."
18,Bodega Canal,2 star rating,1/28/2022,"I wish I had taken a pic of the soft tacos I ordered for a snack here. The tortillas was the size of a silver dollar. Okay, slight exaggeration. Be prepared to leave hungry or poor."
19,Bodega Canal,1 star rating,2/5/2022,This a joke of an establishment. How has someone not shut them down. The bouncers are rude. We waited 30 mins past our reservation time to be seated. Don't waste your money here
20,Bodega Canal,4 star rating,9/25/2019,"I have been a few times on the rare occasion I'm in the mood for cocktails. I tend to frequent other bars around the area just because the drinks here run about $14, but I always come back because they are good. I usually get the pineapple margarita which comes in a fun blue color, but my friend got the coconut margarita and man that looked delicious! Then again the frose also looks enticing...decisions, decisions.  There are plenty of drink options (especially for large groups), good food, and a great atmosphere. 

P.S. Seriously look into those large drinks to share, if my friends and I could settle on one drink I would order it."
21,Bodega Canal,4 star rating,8/31/2019,"Very surprised at how good the food was.  The best thing about this place is that chips are free!! It also came with 3 excellent sauces.  The chips are also unlimited refill.  We opted to order the Queso for extra.  The Queso had a weird texture and wasn't what we expected but wasn't terrible either.  Very mixed feelings about it; we just liked that it was warm.

There were 3 of us and we ordered the Shrimp Tacos and Pork Tacos to share (they came with 3 tacos each).  Loved both of the tacos.  They were stuffed with filling and left us feeling so full.  The sauces in each taco is unique and we all looked up with pleasantly surprised faces after our first bites of each.  The Shrimp one was my favorite!!  

I had no idea it turned into a nightclub later into the night but it's a great place to eat with a group of friends.  Very affordable prices and attracts nicely dressed, young crowds."
22,Bodega Canal,2 star rating,9/25/2021,"I was a loyal Bodega orderer, even if it were quite pricey because they had a really tasty keto bowl and generous nachos.  However last time we ordered from them all the food changed for the worse.

Keto bowl: the cauliflower (usually a highlight) was unseasoned (and thus unedible), the added steak meat was dry and they gave served 1/2 as much as usual, and the lettuce was replaced with iceberg
Nachos: reduced meat and no sides (e.g., guac)
Short Rib Quesadillas:  short rib was dry and tasted very different--not in a good way

Really disappointed that it seems Bodega either has a new chef or, what seems more likely, is taking significant efforts to reduce costs while keeping very high-end prices."
23,Bodega Canal,4 star rating,1/13/2022,"Great atmosphere, great drinks just the tables did not have much room at all to accommodate larger parties."
24,Bodega Canal,5 star rating,1/19/2021,"This is the spot. If you love high quality Mexican food in a sultry atmosphere with dope beats and awesome people, go. Now."
25,Bodega Canal,5 star rating,4/8/2019,"Bodega is now my favorite TACO TUESDAY SPOT. 

The tacos were so cheap & portions were so filling!! AND they give complimentary chips/salsa/hot sauces!

My taco rankings of the night would be:
1. Fish: bc who doesn't love fried fish with mango salsa!!
2. Adobo Chicken or Pork: tied because both were very good. I will add that the pork was a bit greasier/saltier though
3. Beef: could have gone without this one, it was just very basic and plain 

Tip: they also have other daily specials M-F (see photo) so I'll definitely be back to check those!"
26,Bodega Canal,1 star rating,11/28/2021,"Horrible establishment, i brought my boyfriend here for his birthday. He has never been here but i have been here a couple times and enjoyed the music. The bouncer for the lounge area wouldn't let us go to the other side of the bar apparently because its only for people who have bought tables but i call BS because Ive been on the other side. Talked to the bartender and she just told me to wait, we waited roughly an hour and i talked to another bartender to understand whats going on. Ive seen him let in other girls and at this point I'm feeling like we ate being discriminated against. So since i asked the bartender how can we get into the other side, that pissed off the bouncer and he quote on quote told me "" its not gonna happen, you asked two of the bartenders and you don't tell me how to do my job"" so im shocked at this point at how rude he was. I immediately found the manager and he apologized and walked me and my bf and friends over to the other side through the back door. At this point it hits midnight and me and my friends are all having the time of our lives ( we have probably been there for like 30 mins) . It legit hit 12am on the dot and it was my bfs birthday and the manager came over and said his bouncer told him i was harassing him so now he has to kick us all out. Weird. Im shocked at this point beyond belief. I told him that never happened and he Didnt believe me. The manager needs to hire better employees and listen to his actual customers. The bouncer came over specifically to look for us and kick us out. On the way out he grabs my drink out of my hand and crushes it like the hulk. No words. It was the most embarrassing and horrible experience Ive ever had. I just feel so bad for my bf and my friends because we all came out to have a good time. To be honest i believe we were being discriminated against because we were all ethnic. I hate this racist shithole. Never will come here or recommend anyone to come here for nightlife. You guys can suck one."
27,Bodega Canal,1 star rating,6/12/2021,"If anyone in your party is wearing shorts, they won't let you in.

Not that fun of a bar to have this kind of policy

Bouncers look homeless too, such a confusing dynamic"
28,Bodega Canal,4 star rating,6/19/2020,"Our first time here, and it's in the midst of COVID-era outdoor seating. What I highly recommend: the nacho cheese dip-- wow-- the grilled avo tacos-- wow-- and the house margarita. The strawberry margarita was a fave of my dining companion but I found it too sweet. The fish tacos were good but nothing to write home about (I might have been too full from the dip and guac), and the guac is great too. Although there is no one dining inside (obvi), there is loud club music that made me wish clubs weren't such a thing of the distant past and distant future. The service was very attentive. Overall we had a great experience here and can't wait to come back."
29,Bodega Canal,3 star rating,2/8/2020,"I love Mexican food and really want to find a good place here in Boston, however this place fell flat.

We got chips and dip right away so I had high hopes. You get 3 different dips which was a nice variety. However, things went downhill when we ordered. 

The server misunderstood my friend who wanted carnitas tacos and not empanadas.  Another server brought out the empanadas which we said was not the order. He walked away with them briefly and then came back and said they were on the house so I took one.  Our other server came back looking annoyed, saying the erroneous empanadas were actually not on the house. Instead of apologizing for misunderstanding my friend, she stood over her and informed her she ordered the empanadas. They did agree to fix her order but thought this was all extremely rude.  We were not charged for the empanadas but she was sure to take them off the table. 

I got the carne asadas which were spicy but overall something I could have made at home.  $17 for 3 average tacos with no sides is a ripoff. 

The only saving graces of this place were the drinks and the guacamole. I got the rose sangria which was very strong and I thought the guacamole was prepared just right. The portion size was generous and the 3 of us did not finish it. 

If you want to be served drinks and guacamole with attitude this might be the place for you but I will likely not be back."
30,Bodega Canal,3 star rating,5/30/2021,"Just okay. Definitely not Mexican food. Also not great food in general. We left our leftovers behind. Super slow service even when the place was basically empty. They do have cheaper beers than places in the area, though."
31,Bodega Canal,1 star rating,2/5/2022,"we waited over 30 minutes for our dinner reservation made at 8:30, we were seated at 9:10. the food was fine, we stayed until it opened to night life. four of our friends were let into the back nightlife section, the rest of us right behind them, and they turned us away. because""we weren't on the list"" our friends that they let in also were not in the list. the staff is rude. there are a million other places in boston to go that are better than this, no matter how ""popular"" people say."
32,Bodega Canal,1 star rating,10/1/2021,Make you pay $20 cover and don't even let you onto the dance floor. It's an absolute scam!!!!
33,Bodega Canal,3 star rating,2/3/2020,"Cozy place! Decent food, overall pretty big portions.  I would say it's a good place to feel boujee while not spending too much money but also not  getting the best Mexican food out thEre. My friends got the Baka boWl which was huge, and they addEd chicken, which they said was dry. I got the cauliflower tacos which were quite good although it could hAve used more seasoning, and the hot sauces they did have were very hard to get out the bottle.. also a shame that you can't get a single ttaco or mix and match, you can only get plates of 3 tacos, which I think gets kind of boring. The raspberry sanGri was mOre juice than anything else.. the staff was friensly and it was a cool atmosphere but wouldn't go back for the food alone."
34,Bodega Canal,1 star rating,2/12/2021,Bad food. Drinks couldn't tell you because they declined three of my friends ids who are over 21 because they don't accept puerto ricans ids. Even tough it is a US government issued id. If that doesn't scream discrimination I don't know what does. Also seating was uncomfortable almost half of our table was in stools
35,Bodega Canal,4 star rating,9/26/2020,Awesome margaritas. The coconut in particular is phenomenal. The passion fruit and house margarita are also very good. In terms of food...really enjoyed their guac. We both had baja bowls with small substitutions that they were happy to work with. Love that they have cauliflower rice on the menu. I subbed it out for a nice filling veggie dish. Would absolutely return and want to try some tacos next time.
36,Bodega Canal,1 star rating,10/16/2021,"This is a drinks only spot! Margaritas were good and they had plenty of options. However, this is probably the worst Mexican food in Boston. The salsa was complimentary but tasked like vinegar, guacamole had too much lime, and tacos were unimpressive. I could have looked past this but the service was terrible. We were not checked on for 30 minutes after we received our food and were one of the only tables seated at the restaurant. We waited for 30 minutes, hoping to order another drink, while watching our server chat it up at the bar with the other workers. We tried to get his attention by waving several times but the water cooler gossip must have been hot. If you are looking for good Mexican, I would recommend Lolita."
37,Bodega Canal,4 star rating,8/26/2020,"First time at their venue. Ambience was great and casual dining. If you want to spice up your life, I recommend the spicy cucumber margarita. 

Service, attentive and accommodating amidst this whole pandemic."
38,Bodega Canal,4 star rating,3/24/2018,"Great. Tacos are small.

When you're tired of having Italian all the time, the next around the rotation is Mexican. Bodega Canal is tacos. Lots of tacos. Sure, there's other stuff but... tacos.

They have the usual pulled chicken or pork, but then there's mushroom and al pastor and ground beef and duck confit and even octopus! I ended up doing a surf and surf and turf, ordering one fish, one shrimp and one skirt steak.

Service was excellent. John was friendly and understanding of the give and take here."
39,Bodega Canal,4 star rating,6/26/2018,"I would definitely come here for drinks, but not for food. The margaritas were tasty and very potent, and the spicy margarita has a very defined kick.

 The food was good, but not amazing enough to warrant the price to portion ratio. The fajitas are definitely the way to go (both shrimp and beef looked amazing), but the tacos (we got scallop ceviche and carne asada) were teeny and not that great. 

The tropical guac appetizer was very tasty, as were the tequila wings. The service was blazingly fast and efficient."
40,Bodega Canal,1 star rating,9/4/2021,"This was a horrible experience. I went here for my friends 22nd and Where. Do. I. Begin. They took 20 minutes to check 5 IDs and when we ordered chips we told the server we had a chickpea allergy at the table for 2 PEOPLE! When they come back, they bring out a plate with chips, Guac, 2 types of salsa... AND HUMMUS!! They asked us what allergies we had and we told them yet they still brought out hummus that was supposed to be on ""next weeks"" menu.... They were so rude to us and didn't care that my friends could have died. They also didn't give my friend the birthday school birthday Shots because someone wasn't 21... how does that make sense. No one go here unless you want to be disappointed and disgusted. They deserve 0 stars so I don't know what this 1 star business is"
41,Bodega Canal,1 star rating,7/29/2021,this is by far the worst place to go in boston. the female bartender was rude and bad mouthed everyone from servers to the guests at her bar. the hostess had to be woken up from her phone to say hi and everyone behind the bar were too busy to help guests and make money because every one of them including the barback were on there phones. dont entertain this restaurant or the staff because its clear they dont care about anything but themselves
42,Bodega Canal,1 star rating,7/3/2021,HORRIBLE experience. Literally SO dirty. Saw a rat! Don't even get me started on the management. Whoever the guy with the mustache was is SO rude and needs to be reevaluated because he is not fit to be in the service industry. Definitely one of the most horrible experiences in Boston.
43,Bodega Canal,1 star rating,3/27/2021,"DO NOT GO TO BODEGA CANAL! we paid $8 for queso that did not even come with chips! Are they expecting me to drink the queso? The food was okay but the customer service was AWFUL!  After our hour and a half time limit was up, we were ordering out Ubers and standing outside. A manager came up and yelled at us to move away from the entrance. We ordered the uber to the restaurant, we couldn't just walk away from the location! The waiter was not friendly and seemed like it was a chore to come back to get our order because we didnt want to order right away.  I get that Saturday nights are busy, but if you can't be nice to your customers during a dinner rush, then consider opening a lunch place instead."
44,Bodega Canal,1 star rating,6/12/2021,"This place turned me down last night calling my khaki shorts ""gym attire"". I would love to know who wears khaki shorts to the gym. It is a little funny that they try to be all restrictive with a dress code like they're some exclusive club and not some rinky dink bar in Boston.  I gladly took my business to one of the other bars around the area and I suggest everyone else should follow suit. Friends who ended up getting in and paying the $10 cover said it was very disappointing and not worth the cover and hassle."
45,Bodega Canal,2 star rating,3/27/2019,"Came here for a girls night on Taco Tuesday. They have specials for $1, $2, and $4 tacos every Tuesday. When we went the specials were for a $1 beef taco, $2 jerk chicken taco, pulled pork taco, and fish taco and then $4 for their avocado taco.

The ambiance is very good here. On the night we went the DJ was fantastic - we were vibing to all the songs played.

Our server was friendly and answered all of our questions. About halfway through our meal he disappeared though (he went outside with about half the staff - maybe just his break?) so it took awhile to get the check. The girl who brought us the food was not as friendly and stood awkwardly over our table until one of us noticed her and then just handed us the plates instead of putting them on the table herself. She also failed to clear any of the appetizer plates, so everything was super crowded. We ended up clearing it ourselves...

As for the food, I've had way better tacos. The jerk chicken taco had absolutely no jerk flavoring on it whatsoever. We were a group of Caribbean girls, so we know how jerk is supposed to taste; this was not it. The beef taco was dry; we ended up asking for salsa and sour cream just to spice it up ourselves. The pulled pork taco had Doritos on it, which was kind of weird and unnecessary. The fish taco was probably the best of the ones we ordered; well battered but wasn't a huge fan of the mango salsa that came with it. I prefer my fish tacos with cabbage. 

For appetizers, we had the shrimp, which was good. The empanadas I would skip. Wings were pretty good, too. 

The drinks are the only reason I would come back. Margs were strong, but wish they had salted our rims.

Overall, not at all impressed. Was expecting a lot more."
46,Bodega Canal,1 star rating,2/25/2021,"This place had incredible quesadillas and margaritas. However, they added an automatic 20% tip on to our bill and said nothing to us. After working in the restaurant industry for years, I know that waiters are required to tell guests about the tip added. We called the restaurant to get our money back and they said it was too late because the waitress had already been paid. If a restaurant wants to charge an automatic gratuity, it's perfectly within its right to do so. However, the restaurant does not have the right to deceive its customers, so any agreement must be fully transparent and readily understandable. Go to Bodega Canal if you want to be deceived, go literally anywhere else if you don't."
47,Bodega Canal,2 star rating,9/25/2019,"If you're thinking of coming here for dinner, save yourself a lot of frustration and head to Chipotle instead--both the service and the food will be better than at Bodega Canal. 

This place is can only be recommended for Friday and Saturday late nights when it's a bar, out as it was one of the worst restaurant experiences I've had in a while. 

The food:
Came for taco Tuesday and got guac + mix of chicken and fish tacos with a side of rice. The chicken was drier than the Sahara desert, which is impressive considering that it's marinated. The flavors in the fish tacos rendered them nearly inedible (Moctezuma is rolling over in his grave due to this place serving fish tacos in flour tortillas with some bizarre mango salsa). Finally, the side of rice, which arrived ~10 minutes after the rest of the food when our meal was nearly over, looked and tasted as though it had been scraped out of the bottom of the yesterday's pot. The only tasty part of our meal was the guac--it was tangy and the chips were well salted. 

The drinks:
It took over 20 minutes to get a pitcher of house margaritas. The drinks arrived ~5 minutes AFTER our food had been placed on the table. The margaritas were extra regular and the pitcher was small for $50. 

The service:
The waitress was abhorrent. She was no where to be found to check in on the status of our long-lost margaritas and was not apologetic when they were delivered late. Same situation of her not being around to ask about the missing rice; she did rectify the rice debacle by removing it from the bill (same can't be said for the margaritas...). Interestingly, when it came time to begin clearing plates and leave the check, she was very attentive and kept coming over to our table when at that point we just wanted to be left alone to chat. 

The takeaway:
Save your money and skip this place. For upscale Mexican in Boston, head to Lolita's instead--better food, way better drinks, and better vibes."
48,Bodega Canal,5 star rating,3/8/2020,"Came here for dancing, so I can't speak to the food, but my friends and I had so much fun here! We came for dancing on a Saturday night and waited in line for around 10-15 minutes before getting in. The drinks at the bar were pricey, but not far from what you'd expect at a club, so brace yourself or drink at home before. The music was AWESOME--super fun to dance to, mainstream enough that the songs were recognizable, but not just Top 40 replays--and around 12:30, it went full reggaeton, which my friend and I love. We stayed for a long time and danced a while. Bathrooms were pretty clean and the line for it moved quickly. One thing I appreciated a lot was that groups kept to themselves--we didn't run into any uncomfortable encounters or strangers trying to approach us. The overall good vibe and killer music made this a highlight of the weekend."
49,Bodega Canal,4 star rating,11/17/2020,Food was great - the decor is great and makes you feel like you are in South America enjoying the life. The spicy margarita hits the spot. They have a all you can eat night which I love but you can sub for different meats. The staff - not super friendly and leave you wanting more hospitality.  BUT that drink will def have me return for a 2nd chance lol
50,Bodega Canal,5 star rating,11/17/2020,One of my favorite spots in Boston. The food is great and I love the Taco Tuesday's. Also a great spot for Nightlife/Clubs as well.  The Staff is fantastic. I definitely recommend to anyone looking for a nice spot to eat and chill.
51,Bodega Canal,1 star rating,3/7/2020,"You need to fire the front girl who ripped us off with the cover charge on Friday night. We were on the guestlist (and we could clearly see it on her phone) yet she kept demanding a part of our group to pay a higher cover. She was rude and ignored any reasoning. Let's hope karma returns you the favor.

Bad first impression of the place."
52,Bodega Canal,2 star rating,1/16/2020,"I was really excited about going to Bodega Canal cause I've heard such great things - unfortunately I was extremely underwhelmed when I went to a group dinner (3 of us) last night. 

I will start with the pros: 
The Rose sangria is a must. So delicious. 
According to my friends - the salmon tacos were amazing. 
Atmosphere is very cool. I'm sure it is awesome during the weekend.

On to the cons: 
1. Service - awful. If there are only two tables in the restaurant - there is no reason for diners to have to flag down their servers. There is no reason for dirty plates to be left on the table while you walk back & forth to go talk to the hostess. I used to be a server & that did not fly where I worked. (Before anyone gets on me - I still tipped 20% because everyone needs to make a living but it still isn't right) If I'm paying $16 for tacos (mine weren't that great, I got the carnitas) the least you can do is check in on our table every so often. 

2. My plate - Carnitas tacos. They were pretty bland - nothing special about them. I definitely expected more & their house hot sauces also underwhelming .. not to mention they were super crusty and I could barely get the hot sauce out? Kind of gross but it is what it is. 

For a $170 meal I expected more but again, it is what it is. Definitely will not be going back I'll spend my money at Guy Fieri's"
53,Bodega Canal,5 star rating,9/8/2020,"We had a nice meal at Bodega Canal. We started with the nacho cheese dip, which we should have skipped. For $8 you get a tiny (!) bowl of nacho cheese that tastes exactly like the stuff you get up the street at the Garden. The dips that come with the chips & salsa are WAY better. We ordered red sangria & a coconut margarita, which were both very good. For our mains we had the chicken fajitas and baja bowl with carne, they were both delicious and big portions. Our waitress was very nice and attentive. Overall we'll be back, but we'll skip the nacho cheese next time."
54,Bodega Canal,3 star rating,1/8/2020,"Went here for the first time with a friend as it was really convenient to North Station.  I'd say it was a bit of xx a mixed bag.  Our server was great, super nice.  

The drinks were really good.  I had the Despacito and my friend had an old fashioned with mezcal, I forget the name. The chips with sauces that came out were really good. 

For starters we got buttermilk friend shrimp and empanadas. The shrimp was really not good. It was soggy, and the shrimp tasted like it was frozen and defrosted in a not good way. I didn't care for the empanada but my friend liked it. 

For mains I got the fish taco and a cauliflower taco, it was taco Tuesday so you could order different tacos. I thought they both pretty good. My friend had the short rib quesadilla, and was also good.  

There are better options s for this type of food, so not sure I'm dying to go back. But the location is really good so maybe when I'm back in the area. 

Also, as a weird side note, I spent a fair bit of time at The Grand Canal back in the day, so walking in brought back some funny memories."
55,Bodega Canal,5 star rating,5/31/2019,"Not sure the reason for so many middle of the road reviews, I've always had a good experience here and I go a lot. The drinks are good, the margarita selection is solid. And if you are looking to pay a lot you can get a large format in a piñata glass. 

My favorite two things on the menu are the burrito and burrito bowl, both I think are best with carney. Chips are also good and staff is generally friendly!"
56,Bodega Canal,4 star rating,5/25/2019,"This review is only for the club, not the food! I came here to celebrate my friends 30th birthday last friday night. She reserved a table which was key because the lounge area was pretty small and packed. I never go out in Boston anymore because the music is always whack, but the Bodega jams were ON POINTTTT. So much amazing hip hop and really fun vibes. The other side of the bar was also pretty empty so we went and hung out over there for a bit too. It was a lot of fun. I'll definitely return."
57,Bodega Canal,1 star rating,8/3/2019,"Went out with a large group tonight-- This employee at Bodega whose name is Christian apparently needs to brush up on fire codes if he ever wants to stop me or any other woman from leaving this place ever again. He literally stood with his body guarding the door and refused to let me out when my uber was outside even though he had let other people out SECONDS BEFORE ME. Clearly he's got issues, but also-- ITS AN EXIT! So if I want to leave, I'm using the door that says EXIT above it. He also said he would fight me if I left and used his arms to block the door which is definitely not his purpose as a ""security"" guard. Waste of space and waste of payroll. Also a safety hazard if he's blocking people inside when the capacity at this place is 100% over what it should be and everyone's stepping on people because it's over crowded."
58,Bodega Canal,1 star rating,3/5/2021,This is definitely the worst experience I've had in Boston. There is no sense of hospitality here. The waitresses and the manager give the worst attitudes and are not attentive to any customer. I have recently gone three times to this place and had consecutive bad experiences. The food was mediocre at best and service was slow. The drinks were extremely watered down and not worth the price we paid.
59,Bodega Canal,3 star rating,7/31/2018,"Came here with my girlfriend on recommendation by our friends and on reading some reviews.

Atmosphere - The ambiance is great with almost a speakeasy vibe to it. The lights are dim with candles lit throughout the restaurant. The restaurant has an open space with a balcony and an open floor for seating.

Food - For starters, we got the Street Corn. It was probably the best thing we got here besides the drinks. It was packed with flavor and paired very well with our margaritas. As for our entrees, we got the Shrimp and Steak Fajitas. Both dishes were very bland and we thought they were lacking a lot of flavor and crunch. The shrimp was too watery to hold any of the seasoning. 

Service - Attention from the staff was on point and they came to us frequently to ask us how we were doing and if we needed anything. Even though we came without a reservation at peak dinner time, we were immediately seated by the hostess. All our drinks and food came in an orderly fashion with barely any delays. 

Overall, I would come by this place for drinks and perhaps appetizers, but I would recommend going elsewhere for food."
60,Bodega Canal,4 star rating,6/20/2018,"Great ambience and nice food. Dont forget to order the chips with 3 salsas. There is one salsa that looks like queso but its actually hot yellow pepper salsa with a creamy texture and its amazing! The margaritas were good, but didnt make sense to order a pitcher as it was $40 and served a little less than 4 glasses. Each individual glass of margarita is $10 so youre better off getting your own glasses. Shrimp fajitas were nice, surprisingly good quantity of shrimps."
61,Bodega Canal,1 star rating,10/15/2020,"Eating at this restaurant was the worst dining experience of my life. From the moment my party walked through the doors the entire staff, manager included, was rude, harassing and discriminatory. 

We were a group of 5 coming in to celebrate a 26th birthday with cocktails before dinner (which was at another restaurant in another part of the city.) After seeing rave reviews on Instagram and TikTok we were all elated to try to place out ourselves. Upon reservation the restaurant required a per person fee to sit us under a mediocre neon sign at an otherwise nondescript table. After ordering drinks, my friend was repeatedly targeted by our server and yelled at for resting her foot on the *leg* of the table. Instead of politely asking her to keep both feet on the ground (and really, why is this even an issue??) she was yelled at. In addition, despite having reservations elsewhere in the city for dinner immediately after our Bodega reservations, the manager approached our table and screamed at us for heaving he audacity to ""plan to stay all night."" No such claim was ever made by anyone in our party yet the manager was irate from the get-go. I have never been treated in such a demeaning way in my entire life. 

As a group of predominantly non-white individuals it is hard to see this kind of maniacal behavior as anything other than discrimination. We ended up leaving three untouched pitchers of margaritas on the table, being charged $160 for them and the manager went back to schmoozing it up with his friends at a nearby table. 

Unless you have some sadistic desire to be treated like dog poo and made to feel like you're unwanted and otherwise unwelcome at this establishment, I'd recommend avoiding this restaurant like we all avoided COVID-19 in March. I'd be the first to admit if my group was being loud, audacious, or obnoxious and I can swear, hand on the Bible, this was not the case."
62,Bodega Canal,3 star rating,9/30/2018,"Food was ok. Empanadas were a little slimy. Patatas Bravas were good.
Drinks were probably the best part. 
And our waitress was friendly and attentive.
Three stars because I didn't see anything worth 4 or 5. Food wasn't impressive or flavorful for a Mexican restaurant"
63,Bodega Canal,1 star rating,3/3/2021,"Me and my friends had one of the worst customer service experiences of our lives. We are all 21+ by multiple years and the manager, Krista, insisted that the majority of our IDs didn't scan. After asking her to rescan and having her say to us in the rudest tone that they are fake IDs and she will not accept them, they scanned confirming we were all over 21. She insisted we were wrong and wasn't even kind for a second. One of the rudest waitresses/managers I've ever had at any place. Her name is Krista (Christa?) and I hope she doesn't act this way towards future customers. She ruined our friend's birthday."
64,Bodega Canal,1 star rating,3/20/2021,"Our waitress was very rude and neglected to inform us that the gratuity was included- she was very short, refused to serve us drinks we requested and when we saw on the receipt that we had accidentally tipped 15% on top of the 20% gratuity and asked to get our receipt to fax that she took a very long time and was very unpleasant throughout the entire ordeal"
65,Bodega Canal,3 star rating,9/21/2018,"Good drink selection, decent food, nice ambiance at Bodega.

Ambiance- Bodega is dimly candlelit with a sprinkle of chandeliers, graffiti-ed concrete walls, floral upholstered booths, and black tables. The bar along the back of the restaurant takes up a large space, highlighting the cocktails on the menu.

Food- Mainly tacos, a few entrees, and some appetizers featuring your typical Mexican fair. All the tacos are petite, one tortilla, and several toppings, pay per taco kind of deal. I wasn't impressed the carne asada, chewy bites of steak a bit overly cooked. The carnitas is a bit better, juicy braised pork and pickled red onions. The veggie option is a bit boring- squash with a bit of cotija cheese on top. The chips with salsa was nothing special. The red salsa tasted like sweet tomato sauce, the pico tasted like it came out of a jar, the tomatilla and guac were much better.

Cocktail menu is the highlight here! I chose the strawberry mezcal margarita-super smoky, fruity strawberry but not too sweet, rounded out with a salty rim.

The service here was friendly overall. I received one of my tacos incorrectly and the server quickly replaced it. As others say here, I would go for the drinks but the food not so much."
66,Bodega Canal,5 star rating,3/8/2018,"I'm surprised i didn't run into Gronk here because this place sure knows how to ¡FIESTA! I booked an area of the lounge for my girlfriend's 25th birthday party and it couldn't of been more accommodating to our birthday girl's needs. It was risky on my end, a new restaurant and lounge wasn't sure how it'd work out but in the end our expectations were blown out of the water. 

The service and staff were efficient and friendly, the drinks and food were delicious, the atmosphere and music were intimate and groovy, and the decor really put this place over the top. On top of that, they brought out a cake for the birthday girl and we all sang happy birthday. 

This is a hidden gem for now, so get in while ya can!"
67,Bodega Canal,1 star rating,2/19/2021,The service at this restaurant was HORRIBLE. They were blatantly rude. Would not recommend going unless you go for all you can eat tacos and eat your money's worth to forget the rudeness.
68,Bodega Canal,4 star rating,7/11/2018,"Drinks are AWESOME! Order the coconut marg, cucumber/jalapeño marg is also great although I didn't really taste the cucumber. 

To share, skip the guacamole and 3 salsas (nothing exciting), coconut shrimp was delicious! Fish taco was also good but nothing remarkable. 

The churros though!! The plain come with a very rich chocolate but if you're not in to that they're so many other options. Oreo was by far my favorite but fruit loop was also great. 

Atmosphere was amazing and our waitress was the best! 10/10 would eat here again!"
69,Bodega Canal,4 star rating,11/30/2017,"Huge fan of their sister restaurant (North Square Oyster) so I couldn't wait to try Bodega! The décor is great - lots of chandeliers and dimmed lights make for a great atmosphere for date night or drinks with the gals. The space is 3 floors with seating on each. We were sat upstairs at a table near the fireplace (which I think is just for looks). Our waiter Jeff was SO helpful and really made our experience great. 

Must Try:
Jalapeno/Cucumber Margarita: so fresh with a hint of spice, I had two!
Street Corn: small portion but bursting with perfectly charred flavors. 
BUTTERED LOBSTER TACOS: the star of the show. order them, love them, thank me later. 

Also great: 
Al Pastor tacos: hefty scoop of pork with grilled pineapple, this was first runner up to the lobster tacos. 
Carne Asada Tacos: can you really go wrong here? No - and Bodega hit the nail on the head again. 

The only thing I didn't like is that there aren't any options for sides (rice, beans, etc.) and there also is no dessert menu (churros would be the perfect addition to the menu!!!). The place is still brand new, so I am hoping these options are added on as time goes on. Bottom line, go to Bodega - I promise you will love it!"
70,Bodega Canal,3 star rating,1/8/2018,"I was not very impressed with Bodega. I was excited to try it as it's relatively new, but I was a little underwhelmed. The guacamole was pretty average, nothing to write home about- but I have heard the queso is amazing. 
I ordered the carne asada tacos, which usually you can't go wrong with. The flavor was great and the fried onion straws were an awesome crunchy compliment to the meat. However, they were SO greasy!! I could not believe how much oil there was, the tacos were literally SWIMMING which made them very difficult to eat. On a good note, the Mexican street corn is to die for and i would highly recommend that!! 
The cucumber jalapeño margarita was strong in regards to tequila and flavor- definitely recommend for those who like a little kick in their drinks. The margaritas are awesome, but I wish the food was consistently as good."
71,Bodega Canal,5 star rating,1/16/2018,"Five stars for Mexican food in Boston (not sure I would give it this outside of New England, but hey, here we are)

I've been twice; first trip there were a few hiccups like slow service and some of our chips were a bit stale. However, their street corn, cocktails and ambiance were good enough to bring me back.

On my second visit, it seemed like they had ironed out some of the kinks. We walked right in on an (albeit rainy) Friday night at peak dinner hours and were seated immediately which was great. As mentioned before, the interior ambiance is very hip, and is also very large so you don't feel cramped. This time, our chips were fresh (still warm!) and crispy with the right amount of salt, and the guac was on point. Cocktails (a variety of margaritas this time) and street corn were once again delicious and this time we got 3 different kinds of tacos, all of which were great. Our waitress was attentive and friendly without hovering and we didn't wait long for anything.

All in all, I'll definitely be back! Really happy to have this place close to home, especially as someone from the West where good Mexican food is a standard (one that is lacking in Boston IMO). I hope my experiences continue to be as good as my last one at Bodega Canal, I'm looking forward to my next visit, hopefully soon!"
