,Unnamed: 0,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,latitude,longitude
547,547.0,c577WXP83PAcIyDiaCtrDQ,sebastians-cafe-and-catering-cambridge,Sebastians Cafe & Catering,https://s3-media3.fl.yelpcdn.com/bphoto/d_6oTYaBV_0sx5U-JSPrTg/o.jpg,False,https://www.yelp.com/biz/sebastians-cafe-and-catering-cambridge?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,115,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 42.3628645282318, 'longitude': -71.0884952545166}",[],$$,"{'address1': '7 Cambridge Ctr', 'address2': '', 'address3': '', 'city': 'Cambridge', 'zip_code': '02139', 'country': 'US', 'state': 'MA', 'display_address': ['7 Cambridge Ctr', 'Cambridge, MA 02139']}",16177580112.0,(617) 758-0112,1775.953547,42.36286453,-71.08849525
548,548.0,noZDdwtajAkMCDVFPqV19w,l-a-burdick-handmade-chocolates-boston-3,L.A. Burdick Handmade Chocolates,https://s3-media4.fl.yelpcdn.com/bphoto/2kUmJDaOgVEA1NjN7Y83Jg/o.jpg,False,https://www.yelp.com/biz/l-a-burdick-handmade-chocolates-boston-3?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,494,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 42.3511188, 'longitude': -71.0754537}",['delivery'],$$,"{'address1': '220 Clarendon St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02116', 'country': 'US', 'state': 'MA', 'display_address': ['220 Clarendon St', 'Boston, MA 02116']}",16173030113.0,(617) 303-0113,709.8015037,42.3511188,-71.0754537
549,549.0,KTYNXnLKrd-0sBvaVwUYSw,the-black-sheep-restaurant-and-bar-cambridge,The Black Sheep Restaurant & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/0Kx7fvG7YS2YtJ-YObkVsw/o.jpg,False,https://www.yelp.com/biz/the-black-sheep-restaurant-and-bar-cambridge?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,93,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,"{'latitude': 42.362207, 'longitude': -71.08725}",['delivery'],$$,"{'address1': '350 Main St', 'address2': '', 'address3': 'The Kendall Hotel', 'city': 'Cambridge', 'zip_code': '02142', 'country': 'US', 'state': 'MA', 'display_address': ['350 Main St', 'The Kendall Hotel', 'Cambridge, MA 02142']}",16175771300.0,(617) 577-1300,1679.429877,42.362207,-71.08725
550,550.0,R4Vlwzmad4Pisd_BglXJ0g,bristol-restaurant-and-bar-boston,Bristol Restaurant & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/3SPu5vYWk06kU3--vqEVbA/o.jpg,False,https://www.yelp.com/biz/bristol-restaurant-and-bar-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,285,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 42.3520899, 'longitude': -71.06831}",['delivery'],$$$,"{'address1': '200 Boylston St', 'address2': '', 'address3': 'Four Seasons Hotel Boston', 'city': 'Boston', 'zip_code': '02116', 'country': 'US', 'state': 'MA', 'display_address': ['200 Boylston St', 'Four Seasons Hotel Boston', 'Boston, MA 02116']}",18573055620.0,(857) 305-5620,1281.430707,42.3520899,-71.06831
551,551.0,uU7t02FRE7mem-OOKWospg,outtakes-boston-2,Outtakes,,False,https://www.yelp.com/biz/outtakes-boston-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'latitude': 42.341134, 'longitude': -71.088842}",[],,"{'address1': '106 St Stephen St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02115', 'country': 'US', 'state': 'MA', 'display_address': ['106 St Stephen St', 'Boston, MA 02115']}",16173734776.0,(617) 373-4776,875.9033682,42.341134,-71.088842
552,552.0,qim9B_SVsC2017KlYD0Ggg,the-chubby-chickpea-canton-3,The Chubby Chickpea,https://s3-media2.fl.yelpcdn.com/bphoto/OS1OWipq_PvfPwn-MXq_6w/o.jpg,False,https://www.yelp.com/biz/the-chubby-chickpea-canton-3?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,61,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",3.0,"{'latitude': 42.3484113733891, 'longitude': -71.0754690310198}",[],$,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Canton', 'zip_code': '02021', 'country': 'US', 'state': 'MA', 'display_address': ['Canton, MA 02021']}",17818286868.0,(781) 828-6868,592.4511691,42.34841137,-71.07546903
553,553.0,IeJ6oKr3MW5bSlwmlkknwg,club-café-boston-3,Club Café,https://s3-media4.fl.yelpcdn.com/bphoto/hjEwh1U923cAOirfbeEKnQ/o.jpg,False,https://www.yelp.com/biz/club-caf%C3%A9-boston-3?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,387,"[{'alias': 'gaybars', 'title': 'Gay Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",3.0,"{'latitude': 42.3482771, 'longitude': -71.0724468}","['pickup', 'delivery']",$$,"{'address1': '209 Columbus Ave', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02116', 'country': 'US', 'state': 'MA', 'display_address': ['209 Columbus Ave', 'Boston, MA 02116']}",16175360966.0,(617) 536-0966,848.5625076,42.3482771,-71.0724468
554,554.0,gWLr5ouQ5clPMl_QVOsl0Q,georgetown-cupcake-boston,Georgetown Cupcake,https://s3-media2.fl.yelpcdn.com/bphoto/pqyjO7O3aJvCYb44P4E1eQ/o.jpg,False,https://www.yelp.com/biz/georgetown-cupcake-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,866,"[{'alias': 'cupcakes', 'title': 'Cupcakes'}]",4.0,"{'latitude': 42.3519099, 'longitude': -71.0748799}",[],$$,"{'address1': '83 Newbury St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02116', 'country': 'US', 'state': 'MA', 'display_address': ['83 Newbury St', 'Boston, MA 02116']}",16179272250.0,(617) 927-2250,800.6844327,42.3519099,-71.0748799
555,555.0,HUDBn-LRfvAry-kJR-iTIw,teuscher-chocolates-of-switzerland-boston,Teuscher Chocolates of Switzerland,https://s3-media4.fl.yelpcdn.com/bphoto/BLCcXiYAyRZwOCkn0KU7zw/o.jpg,False,https://www.yelp.com/biz/teuscher-chocolates-of-switzerland-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,90,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",4.5,"{'latitude': 42.349651, 'longitude': -71.081382}",[],$$$,"{'address1': '230 Newbury St Bsmt', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02116', 'country': 'US', 'state': 'MA', 'display_address': ['230 Newbury St Bsmt', 'Boston, MA 02116']}",16175361922.0,(617) 536-1922,257.768434,42.349651,-71.081382
556,556.0,kQbTmJvdUbWoA09zwnL7Mw,newmarket-sq-cafe-boston,Newmarket Sq Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/VAvfXC9xE8tZVuiJWsXJ1g/o.jpg,False,https://www.yelp.com/biz/newmarket-sq-cafe-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,3,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'salvadoran', 'title': 'Salvadoran'}]",3.5,"{'latitude': 42.33045, 'longitude': -71.06689}","['pickup', 'delivery']",,"{'address1': '130 Newmarket Sq', 'address2': None, 'address3': None, 'city': 'Boston', 'zip_code': '02118', 'country': 'US', 'state': 'MA', 'display_address': ['130 Newmarket Sq', 'Boston, MA 02118']}",16175048287.0,(617) 504-8287,2254.409981,42.33045,-71.06689
557,557.0,2WXwWfhpfia7_UflDYnUyQ,catalyst-restaurant-cambridge,Catalyst Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/tYv_HCaQoRuGv2yAS-_-yA/o.jpg,False,https://www.yelp.com/biz/catalyst-restaurant-cambridge?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,371,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 42.3631270368804, 'longitude': -71.0917502740184}",['delivery'],$$$,"{'address1': '300 Technology Sq', 'address2': '', 'address3': '', 'city': 'Cambridge', 'zip_code': '02139', 'country': 'US', 'state': 'MA', 'display_address': ['300 Technology Sq', 'Cambridge, MA 02139']}",16175763000.0,(617) 576-3000,1893.788099,42.36312704,-71.09175027
558,558.0,yexp-J8-nqjnht0xM2kAyQ,the-wine-emporium-boston,The Wine Emporium,https://s3-media1.fl.yelpcdn.com/bphoto/TwnhDzDlT0SLdUIZXzOiEw/o.jpg,False,https://www.yelp.com/biz/the-wine-emporium-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,28,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'winetastingroom', 'title': 'Wine Tasting Room'}]",3.5,"{'latitude': 42.34297, 'longitude': -71.07841}",[],$$,"{'address1': '474 Columbus Ave', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02118', 'country': 'US', 'state': 'MA', 'display_address': ['474 Columbus Ave', 'Boston, MA 02118']}",16175365545.0,(617) 536-5545,609.4368646,42.34297,-71.07841
559,559.0,BvonrQ3ScmOVrTG3CIbLrQ,7-eleven-boston-23,7-Eleven,https://s3-media2.fl.yelpcdn.com/bphoto/DMhLfug7R6vr5yOy164Vaw/o.jpg,False,https://www.yelp.com/biz/7-eleven-boston-23?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,13,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'latitude': 42.3484755436913, 'longitude': -71.0963259637356}",[],$,"{'address1': '532 Commonwealth', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02215', 'country': 'US', 'state': 'MA', 'display_address': ['532 Commonwealth', 'Boston, MA 02215']}",16172675158.0,(617) 267-5158,1135.377665,42.34847554,-71.09632596
560,560.0,1VHPPAkUjAdy-Xa8knLIBw,dunkin-boston-84,Dunkin',https://s3-media1.fl.yelpcdn.com/bphoto/nb4aesd7UacEFGWKecI1dw/o.jpg,False,https://www.yelp.com/biz/dunkin-boston-84?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,3,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bagels', 'title': 'Bagels'}]",2.5,"{'latitude': 42.36105829452274, 'longitude': -71.0684978310956}",[],,"{'address1': '296 Cambridge St', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02114', 'country': 'US', 'state': 'MA', 'display_address': ['296 Cambridge St', 'Boston, MA 02114']}",16174644001.0,(617) 464-4001,1899.772909,42.36105829,-71.06849783
561,561.0,3xWdru52EoRRRgFUeudlOg,ben-and-jerry-s-boston-5,Ben & Jerry’s,https://s3-media3.fl.yelpcdn.com/bphoto/2K6k7de9yDOCYRJDFPXnuA/o.jpg,False,https://www.yelp.com/biz/ben-and-jerry-s-boston-5?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,12,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'catering', 'title': 'Caterers'}]",2.5,"{'latitude': 42.3467886, 'longitude': -71.083049}",['delivery'],$,"{'address1': '800 Boylston St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02199', 'country': 'US', 'state': 'MA', 'display_address': ['800 Boylston St', 'Boston, MA 02199']}",18572652147.0,(857) 265-2147,88.67839097,42.3467886,-71.083049
562,562.0,hTD6ze0GrjZcDDJstTV5dw,7-eleven-cambridge-9,7-Eleven,https://s3-media1.fl.yelpcdn.com/bphoto/UkVRGyRwzpzSmeky8Rv2nA/o.jpg,False,https://www.yelp.com/biz/7-eleven-cambridge-9?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,8,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 42.3631483, 'longitude': -71.0934252}","['pickup', 'delivery']",$,"{'address1': '600 Technology Square', 'address2': '', 'address3': '', 'city': 'Cambridge', 'zip_code': '02139', 'country': 'US', 'state': 'MA', 'display_address': ['600 Technology Square', 'Cambridge, MA 02139']}",16179452304.0,(617) 945-2304,1954.781723,42.3631483,-71.0934252
563,563.0,qjSNEJaN0c2Sv5X_DbO1xQ,urban-grape-south-end-boston,Urban Grape South End,https://s3-media1.fl.yelpcdn.com/bphoto/5RgkbzjDGx2WanEsdNg61Q/o.jpg,False,https://www.yelp.com/biz/urban-grape-south-end-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,73,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,"{'latitude': 42.34666, 'longitude': -71.07471}",[],$$,"{'address1': '303 Columbus Ave', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02116', 'country': 'US', 'state': 'MA', 'display_address': ['303 Columbus Ave', 'Boston, MA 02116']}",18572502509.0,(857) 250-2509,660.1741433,42.34666,-71.07471
564,564.0,CJReiVMMTEOB3xkyeNKjEg,cold-stone-creamery-boston-3,Cold Stone Creamery,https://s3-media2.fl.yelpcdn.com/bphoto/GcVgX7o9S17NK_mdSp9eEw/o.jpg,False,https://www.yelp.com/biz/cold-stone-creamery-boston-3?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,43,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",2.5,"{'latitude': 42.3460897, 'longitude': -71.083906}","['pickup', 'delivery']",$$,"{'address1': '94 Belvidere St', 'address2': None, 'address3': '', 'city': 'Boston', 'zip_code': '02115', 'country': 'US', 'state': 'MA', 'display_address': ['94 Belvidere St', 'Boston, MA 02115']}",16172620251.0,(617) 262-0251,189.2552518,42.3460897,-71.083906
565,565.0,FHNz42jfeiwzblDa-Vku5Q,emerson-college-dining-hall-boston-2,Emerson College Dining Hall,https://s3-media1.fl.yelpcdn.com/bphoto/kKSXMViKDaPvsckpbj5vUw/o.jpg,False,https://www.yelp.com/biz/emerson-college-dining-hall-boston-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,4,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",3.0,"{'latitude': 42.3522802141103, 'longitude': -71.065788}",[],$$$$,"{'address1': '120 Boylston St', 'address2': '', 'address3': 'Emerson College', 'city': 'Boston', 'zip_code': '02116', 'country': 'US', 'state': 'MA', 'display_address': ['120 Boylston St', 'Emerson College', 'Boston, MA 02116']}",16178248500.0,(617) 824-8500,1478.05029,42.35228021,-71.065788
566,566.0,gJYD0JUYJUrF_98isnn0ig,fenway-johnnies-boston,Fenway Johnnie's,https://s3-media4.fl.yelpcdn.com/bphoto/s_BKb9TI-iVr01tCvqYVbQ/o.jpg,False,https://www.yelp.com/biz/fenway-johnnies-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,28,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 42.34612, 'longitude': -71.09926}",['delivery'],,"{'address1': '96 Brookline Ave', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02215', 'country': 'US', 'state': 'MA', 'display_address': ['96 Brookline Ave', 'Boston, MA 02215']}",16179364344.0,(617) 936-4344,1383.936866,42.34612,-71.09926
567,567.0,sZwnLYTmWV40WtZJgHx-zg,emack-and-bolios-boston-2,Emack & Bolio's,https://s3-media3.fl.yelpcdn.com/bphoto/QRPgd4HJUwHjhUCNhIdguQ/o.jpg,False,https://www.yelp.com/biz/emack-and-bolios-boston-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,259,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.5,"{'latitude': 42.349014, 'longitude': -71.084654}",['delivery'],$$,"{'address1': '290 Newbury St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02115', 'country': 'US', 'state': 'MA', 'display_address': ['290 Newbury St', 'Boston, MA 02115']}",16175367127.0,(617) 536-7127,239.6441779,42.349014,-71.084654
568,568.0,dzYTNSUTt81QsJOd29hwGQ,met-back-bay-boston,Met Back Bay,https://s3-media2.fl.yelpcdn.com/bphoto/01J9VDXcqMgtYBHj_udoRA/o.jpg,False,https://www.yelp.com/biz/met-back-bay-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,889,"[{'alias': 'newamerican', 'title': 'American (New)'}]",3.0,"{'latitude': 42.3511037, 'longitude': -71.0776486}",['delivery'],$$,"{'address1': '279 Dartmouth St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02116', 'country': 'US', 'state': 'MA', 'display_address': ['279 Dartmouth St', 'Boston, MA 02116']}",16172670451.0,(617) 267-0451,578.0182517,42.3511037,-71.0776486
569,569.0,x1yhwjzA9FkPffy6S_vuzQ,el-pariso-restaurant-roxbury,El Pariso Restaurant,,False,https://www.yelp.com/biz/el-pariso-restaurant-roxbury?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': 42.33004, 'longitude': -71.0840225}",[],,"{'address1': '2306 Washington St', 'address2': None, 'address3': None, 'city': 'Roxbury', 'zip_code': '02119', 'country': 'US', 'state': 'MA', 'display_address': ['2306 Washington St', 'Roxbury, MA 02119']}",16174275111.0,(617) 427-5111,1944.502983,42.33004,-71.0840225
570,570.0,2V3hpv__qmqOpGa-Ok2Jsg,gong-cha-boston-5,Gong Cha,https://s3-media4.fl.yelpcdn.com/bphoto/C5UTW7tYsCGVMqd1qaQwdw/o.jpg,False,https://www.yelp.com/biz/gong-cha-boston-5?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,8,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 42.34199496557931, 'longitude': -71.0865355}","['pickup', 'delivery']",,"{'address1': '281 Huntington Ave', 'address2': None, 'address3': '', 'city': 'Boston', 'zip_code': '02115', 'country': 'US', 'state': 'MA', 'display_address': ['281 Huntington Ave', 'Boston, MA 02115']}",18577534264.0,(857) 753-4264,693.7903383,42.34199497,-71.0865355
571,571.0,pq0jNBzPeNMhWRXPWj9U1Q,primo-pizza-and-roast-beef-cambridge,Primo Pizza & Roast Beef,https://s3-media3.fl.yelpcdn.com/bphoto/ylWlmdgpfdVDg00oMs8wmg/o.jpg,False,https://www.yelp.com/biz/primo-pizza-and-roast-beef-cambridge?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,34,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 42.363441, 'longitude': -71.096855}","['pickup', 'delivery']",$,"{'address1': '783 Main St', 'address2': None, 'address3': '', 'city': 'Cambridge', 'zip_code': '02139', 'country': 'US', 'state': 'MA', 'display_address': ['783 Main St', 'Cambridge, MA 02139']}",16179450878.0,(617) 945-0878,2125.448155,42.363441,-71.096855
572,572.0,AsVdIIMzRR2E76Z5leCtgA,mass-food-market-boston,Mass Food Market,,False,https://www.yelp.com/biz/mass-food-market-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,3,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'grocery', 'title': 'Grocery'}]",2.0,"{'latitude': 42.33711, 'longitude': -71.07815}",[],$,"{'address1': '603 Massachusetts Ave', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02118', 'country': 'US', 'state': 'MA', 'display_address': ['603 Massachusetts Ave', 'Boston, MA 02118']}",16178597550.0,(617) 859-7550,1208.19083,42.33711,-71.07815
573,573.0,lRdus-KroRo8imqOOUKE6g,sugarfina-prudential-center-boston,Sugarfina - Prudential Center,https://s3-media3.fl.yelpcdn.com/bphoto/Jzc5P9RIRCZzpY5R_9xivQ/o.jpg,False,https://www.yelp.com/biz/sugarfina-prudential-center-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,26,"[{'alias': 'candy', 'title': 'Candy Stores'}, {'alias': 'giftshops', 'title': 'Gift Shops'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",3.5,"{'latitude': 42.3475020814326, 'longitude': -71.0809993108368}","['pickup', 'delivery']",$$$,"{'address1': '800 Boylston St', 'address2': 'Ste 147', 'address3': '', 'city': 'Boston', 'zip_code': '02199', 'country': 'US', 'state': 'MA', 'display_address': ['800 Boylston St', 'Ste 147', 'Boston, MA 02199']}",18573278550.0,(857) 327-8550,129.3225022,42.34750208,-71.08099931
574,574.0,_zd6Wa2oELH4RcJRP2fGnA,dunkin-boston-3,Dunkin',https://s3-media1.fl.yelpcdn.com/bphoto/tP0_PKYJGsln34lUxusaqw/o.jpg,False,https://www.yelp.com/biz/dunkin-boston-3?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,47,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 42.3496513366699, 'longitude': -71.0800094604492}",['delivery'],$,"{'address1': '715 Boylston St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02116', 'country': 'US', 'state': 'MA', 'display_address': ['715 Boylston St', 'Boston, MA 02116']}",16172677153.0,(617) 267-7153,322.7565917,42.34965134,-71.08000946
575,575.0,UMtKPjI5xsR5Db0pCyECFA,boston-brew-tours-by-city-brew-tours-boston-3,Boston Brew Tours by City Brew Tours,https://s3-media4.fl.yelpcdn.com/bphoto/ZnRvslIKjpWNcbTRFMUXSw/o.jpg,False,https://www.yelp.com/biz/boston-brew-tours-by-city-brew-tours-boston-3?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,176,"[{'alias': 'tours', 'title': 'Tours'}, {'alias': 'breweries', 'title': 'Breweries'}]",4.5,"{'latitude': 42.3522696, 'longitude': -71.0670277}",[],$$,"{'address1': '2 Park Plz', 'address2': None, 'address3': '', 'city': 'Boston', 'zip_code': '02116', 'country': 'US', 'state': 'MA', 'display_address': ['2 Park Plz', 'Boston, MA 02116']}",16174538687.0,(617) 453-8687,1383.009005,42.3522696,-71.0670277
576,576.0,47QxBwMLcRVOB_ofGplpGg,juice-press-boston,Juice Press,https://s3-media2.fl.yelpcdn.com/bphoto/JFjtQ4a3jmPUs5x_8VUGFw/o.jpg,False,https://www.yelp.com/biz/juice-press-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,48,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",3.0,"{'latitude': 42.3492357577447, 'longitude': -71.0744458436966}","['delivery', 'pickup']",$$$,"{'address1': '500 Boylston St', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02116', 'country': 'US', 'state': 'MA', 'display_address': ['500 Boylston St', 'Boston, MA 02116']}",12127770034.0,(212) 777-0034,695.0803421,42.34923576,-71.07444584
