,Name,Rating,Date,Review
33,GRECO,4 star rating,4/29/2021,"I tried this place for the first time yesterday and it was amazing! It's everything I thought it would be, the classic pork was so flavorful and tasty. As for the desserts, I had to try every one of them and they all were delicious. The only thing I would say is I wish there were more fries in the pita if I remember correctly there was so little fries and maybe more sauce but overall this place is worth it for sure!!"
34,GRECO,5 star rating,10/11/2020,"Service is very fast here! The servers are also friendly and willing to explain the menu (won't make fun of you for not being able to say the names of the dishes). They do social distance customers and have plenty of area to wait for your food. You can eat outside or take out your food. 

Classic Bifteki: The meat inside this was so flavorful and juicy, I was jealous I didn't order this meat myself. The feta cheese mix was great and not too spicy. 

Build your own: I chose the pita with pork and tzatziki sauce. The meat was a little dry but very flavorful. I loved the sauce and if you like cucumbers you should try this sauce. It was so refreshing and went well with all the other flavors. Just in case you aren't aware if you add onions they will be raw, same with the tomato. 

Greco Fries: MY FAVORITE FRIES! These were so flavorful and the feta on top made them great. The fries themselves were crispy and had seasoning but weren't too salty. The feta added to the top made it feel less greasy than just eating french fries. 100% will be ordering again! 

Yaya's: My favorite donuts! They are made fresh so eat them quickly after ordering or they will get soggy. The chocolate sauce is so delicious, I wish I could buy a bottle of it! I loved the texture that the oreo topping added to the donut bites. I will definitely order this again when I come back!

Kataifi: These were also very crisp and definitely made fresh! The sauce on top was a thick custard that was only slightly sweet so this is a great option if you don't like sweet desserts. I loved the pistachio pieces on top because of both the texture and flavor but it mostly tasted of custard."
35,GRECO,5 star rating,11/26/2019,"Holy Zucchini!! Have you ever tried something you never thought of trying... and at the same time blew your mind and made you start questioning your life decisions? These zucchini fries did it for me. Oh my Buddha. Shemomechama.

Lately I have been obsessed with Greek culture- the people, the food, the atmosphere- which brought me here. "
36,GRECO,5 star rating,11/14/2020,"Don't have anything to add that hasn't been said already, but this place is a must try if you're living in the Boston area. I strongly recommend the veggie classic, but add spicy feta - delicious. My meat-loving friend had the bifteki, which he said was the softest beef he'd ever had, but after trying my gyro he actually decided he'd just stick with the veggie next time! We also tried the lamb classic, which was very good; the fries, which were a solid pick but definitely get a sauce to go with them; and the butternut squash soup, which was also amazing.

Lastly and maybe most importantly: the loukomas are divine. The blueberry lemon is my all time favorite but I always have trouble picking. Don't worry though - you're guaranteed to love them no matter which flavor you get."
37,GRECO,4 star rating,1/4/2020,"A bright little restaurant on a lower level of a building on Newbury street awaits you. The interior is simple, bright and amazing how efficient they are with the space. 

Ordered the chicken plate dinner. It comes with a side, choice of meat and sauce. The chicken was soft and juicy and delicious, the vulgar side was amazing as I have never had one that was so tasty and filled of great flavor. Loved the Tzatziki sauce with it and the combination was great.

So glad that I got to try this little gem, the staff made the experience even more pleasant. Loved it and highly recommend it!!"
38,GRECO,5 star rating,7/26/2019,"My boyfriend and I came here last weekend when it felt like 106 degrees outside. We got a Chicken Gyro Pork Gyro and a side of Fries. Everything tasted delicious! The Gyros were so neatly filled and wrapped. The people were pretty nice. They do have a single bathroom which was nice. Minimal seating with a cute atmosphere that reminded me of being in a stereotypical Greek woman's kitchen.

I don't come to Newbury Street often and I've have GreCo on my Bookmark list for ages. I'm so glad I was finally able to come. Everything we had so amazing and I look forward to coming back here one I'm in the area next time...preferably when it's not 96+ degree weather!"
39,GRECO,5 star rating,9/21/2021,"Great spot for lunch! Love the pita options, salads, bowls. Something for everyone on this menu!"
40,GRECO,5 star rating,5/14/2020,"Greco has been my life savior with having a great vegan option to order in during COVID. Thank you so much!! The staff are so nice, and are working really hard and deserve our support. 

#ThankYouThursday"
41,GRECO,5 star rating,7/10/2019,"Wow.

Wow.

Oh.... and wow.

Despite the ton of restaurants in the Back Bay where I live, I have to admit there are very few that are ""amazeballs"" in my book. Yes, we have some good places with an occasional great dish, but few that are just across-the-top great. GreCo, one of the new kids on the block (literally, not the boy band, idiot), is one of the few great ones.

I came here for lunch yesterday, after hearing my sister and brother-in-law singing praises about this place. I ordered the Horiatiki salad (tomato, cucumber, onion, kalamata olives, oregano, feta ) for myself and friend. For the kids, I ordered the lamb and pork plates with Tzatziki sauces, one with GreCo fries (with feta and oregano), the other with fried zucchini chips (OMG.....!!). Because of a nut allergy in the family, I ordered the only non-nut donut, the Bougatsa. I love that they also have authentic Greek beverages, as well as canned/bottled drinks, including this amazing rose-water lemonade.

This is honestly one of the BEST Greek eateries I've ever been to nationwide. Period. The meats are amazing. Sauces fantastic. Authenticity, on point. Service, friendly AF. Oh, and value for money? ON POINT!

So good was this place, that I came back for dinner..... AND I'M ON A DIET!!! Well.... I used to be.... apparently :)

Definitely one of my top recommendations for Boston. It's a full 5-star MUST-TRY."
42,GRECO,5 star rating,10/12/2021,"Greco is a fast-casual spot on Newbury Street that should not be missed. I'm a big fan of Greek food, but especially so for Greek food done right. Greco is delicious, authentic, and has so many good items on the menu you cannot go wrong. Their gyros have fries in them, which is so hard to find in the US but is the standard in Greece. The horiatiki (village salad) is a tomato salad without the greens base, again just like in Greece. This sweet find has massive portions that will keep you full, but try to save room for the loukoumadies (greek donuts) if you can!"
43,GRECO,5 star rating,11/11/2019,"This place is AUTHENTIC!! Run don't walk to get yourself a gyro from here! 

The flavor brought me right back to Chios island where I spent this past summer. It was incredible taste. Even the drink options: bottled water from Greece not Poland spring. If you're feeling creative I would recommend the Mastiha sparking water, it is a chios island staple drink. I couldn't believe they had it here, made me so happy to see. 

Vegan and vegetarian options, this place could not have been more up my alley. The zucchini cakes in the veggie gyro are sooo flavorful and authentic I could cry. Seriously so delicious. I would come here for lunch and dinner sooo much if I lived in the area. 

Table seats are limited but turnover is pretty quick. They have seating outside as well and even in the cold people were eating outside. The food is that good."
44,GRECO,5 star rating,6/11/2021,"Super yummy! We came during a heat wave and it was a bit too warm inside, but the food is great and they had some vegetarian options that were delicious. My favorite sauce was the spicy feta- everyone loved it after one bite. It was perfect for a quick lunch stop and would definitely eat again."
45,GRECO,4 star rating,7/31/2021,"We got the custom plate w/ pork, gyro and the santorini salad w/ lamb. This is a cozy little place w/ a fun menu. Unfortunately, I found the lamb to be way under-seasoned, somewhat gamey and pretty dry. I'm looking forward to trying the chicken next. I also tried the spicy feta sauce and it was good. My husband tried the loukaniko (pork & leek sausage) and he said that he has had better. He gave it 3.5/5. All that aside, they are pretty generous with the serving size and the prices are pretty decent for what you get. 

Home fries are delicious and I'd highly recommend wrapping up your meal with some of the classic doughnuts. 

Forgot to take pics!! :( next time!"
46,GRECO,4 star rating,1/24/2021,"Great place for Greek food! I ordered the Pork Gyro and Yaya's. The fries add a nice lemon flavor to the gyro along with the tzatziki sauce and fluffy pita! The donuts were also so yummy and sweet. Overall the food was fresh and good quality. Only downside is that it's a bit pricey, but still better than other places in Seaport."
47,GRECO,5 star rating,8/22/2019,"I was just strolling on Newbury Street and wanted a little snack and saw this place. I was debating between going back to a place that I've had before or trying something new and I went with a new place and it was well worth. I split the pork gyro and GreCo fries with my partner and it was the perfect amount of food to fill us up but not make us feel like a gross full. It was fresh and filling. 

Still thinking about my meal now and can't wait to go back."
48,GRECO,5 star rating,8/21/2019,"I got:
- Classic Pork Gyro ($9.50)
- Classic Loukoumas ($5.00)

Im so happy to find a place in newbury with great aesthetics and great food without it being overpriced!

I really liked the gyro but it could be a little oily. I combatted the greasiness with the hot sauce (shown on the photo). The hot sauce was on few tables so I'm sure if you cant find it, just ask! I also really liked the crunchiness of the fries in the gyro. But the real hype is the Loukoumas, aka greek donuts. It was my first time trying it but its freshly fried dough with honey and nuts sprinkled. I do not have a sweet tooth but this was actually so good. The aftertaste was SO clean. Even if you are not a gyro fan, you need to come here for the Loukoumas. The portions pretty big too!"
49,GRECO,4 star rating,7/18/2019,"My favorite gyro in the city! You really get a bang for your buck. The gyros always come out fresh, hot, and juicy. If you go, the zucchini chips are an absolute must! So crispy but still have enough zucchini to know you're not just eating batter.

Seating can get a little tough as they have such a small space, but great to grab and go in the warmer weather."
50,GRECO,4 star rating,6/19/2019,"A casual Greek eatery to get your gyro and pita bowl fix. 

Ordered an original pork gyro for pick up and it was ready by the time I arrived. 

I thought the gyro was pretty good, however I kind of felt like the french fries could be taken out and set aside as opposed to eating it inside the gyro. They didn't add to much to the gyro other than giving you a feeling of eating too many carbs. Once set aside, the gyro tasted a lot better! Wish the pork was seasoned a bit more and I really wished I ordered a side of fries - it looked super good. Will have to come back to try them!"
51,GRECO,4 star rating,4/15/2019,"Came here on a whim with my sister after dinner. I've heard about and seen photos of their loukoumades. We shared the Hellas Yeah, and wow! Super fresh, delicious, and reasonably priced. Definitely get it to share. 

With all its high-end shops and fine dining restaurants, Newbury Street can easily come off as an flashy and overpriced tourist trap. Not this place! Definitely coming back to try their regular food, and of course...for more loukoumades!"
52,GRECO,5 star rating,1/10/2019,"What an AmAzIng spot on Newbury!!!  Definitely a must try and my new go-to!  I love Greek food and here I have found an authentic, affordable and absolutely delicious spot to get it. Might I add, they have a beautifully done interior, which I love in a place. The interior and ambience match the great food. Well, the food was actually outstanding. I came in on a weekday around 5ish. The staff was incredibly friendly and walked me through the menu as I didn't quite know what I wanted. This menu allows you to ""build your own"" starting with a salad or pita etc.. I love having options :)

I got the vegetarian option which included zucchini fritters. A traditional Greek salad is the chopped tomatoes, chopped red onion, sliced cukes, olive oil, S&P, and Kalimantan olives. It was spot on and the topped fritters were lightly battered on the outside and soft and warm on the inside. Definitely a healthy option!  
I also got the zucchini fries with tzatziki sauce. Best tzatziki I've had. 
For dessert, my friend got the Loukoumades, which I tried. It's fried dough with sweet options on top. WOW!  I tried the Yaya's with Oreo. So deliciously sweet and again, not too fried. Batter was light and sweet and a tiny bit crisp. 
All of the above, food, restaurant ambience, service, and price (under $20!) was awesome. 
AgAin... AmAzIng!"
53,GRECO,5 star rating,4/3/2021,I absolutely love Greco And have been going to both locations since they opened ( back bay and seaport ) . Even now will drive out of my way and look for parking uhhh  ! Delicious and fresh and highly recommend
54,GRECO,1 star rating,6/8/2021,Their vegan fritters are burnt on the outside and raw on the inside. Not good at all. Would not recommend.
55,GRECO,4 star rating,3/11/2020,"Quick, easy, healthy, convenient, and delicious quick service food in the heart of Newburry Street!  PSA- this restaurant is very very tiny with very very limited seating.  I don't recommend coming here with more than two people, more of a ""to-go"" restaurant.  However, during the Summer, I imagine more seating will open up on their outside patio.

I ordered the  bowl with french fries, pita, and spicy feta sauce!  It's a good sized portion at a decent cost.  The spicy feta was good, however next time I will go with the tzatziki... I was looking for something more creamy!  The french fries were my favorite part of the meal!  They were sprinkled with Mediterranean seasoning and cheese, delicious!

I will be coming back here!  The service and food were great!  Looking to try a gyro next time."
56,GRECO,5 star rating,5/7/2021,So tasty. A great find with some outdoor seating. Quick service considering the number of people visiting. Loved it!
57,GRECO,4 star rating,11/8/2018,"Charming Greek sandwich spot in Backbay!  Decent food at a reasonable price.

+.   Ambiance is trendy, charming and intimate fast casual resto.  This place reminded me of a Georgetown row houses.  The resto is below grade / basement of an old house and has a small sidewalk patio.   We were a group of 10 and had to put 3 tables together outside.  When it began raining, their inside was very cramped.  This is a good takeout place. 

+.   Food is Kabobs in pita, salads and soups.  Their portions are decent. We had pretty much everything on the menu and they were all pretty good.  

+      Price is reasonable.  

+      Service was okay...we tipped heavily and got food and bevies promptly.  

=      Parking is street....tight on Newbury."
58,GRECO,5 star rating,11/1/2021,I love this place!!! The spreads are all amazing and I can never decide what to choose. Highly recommend the zucchini chips and whipped feta spread.
59,GRECO,5 star rating,11/18/2019,"This is a tiny little place in Newberry that's great for a quick bite! 

I recommend getting the pita since it's convenient and nicely wrapped if you're on the go. 

I've only had the chicken and I think it was juicy and well seasoned! And I absolutely love the fact there's french fries in it as well. 

All of the ingredients - chicken gyro, sauce, tomatoes, onion, and fries are well distributed so you get the perfect bite every time!

And if you want dessert, the loukoumas are a tasty treat, but make sure to eat them with a fork or you'll get your hands very sticky"
60,GRECO,4 star rating,12/28/2018,"Pros:
-Loukoumades!
-Cool vibe
-Outdoor seating in the summer
-Great service

Cons:
-Indoor seating works best for 2-3 people (one long table with immovable stools and a long bench work best for parties of 2)
-Wish they had nutrition info available! 

--
Build Your Own Pita ($9.10)
Chicken/tomato/onion pita sans fries + sauce. The pita was soft and only a little chewy and the chicken was tender. No spice or anything to it. Nothing standout, but a a satisfying meal. It was a little too small too eat half of and take half to go, so I opted for eating it all and being slightly too full after. 

Classic Loukoumades ($5.35)
Greek-style fried dough balls (it comes with 7) topped with honey, walnuts, and cinnamon. They're served fresh and hot, but I found them to be better when I took the leftovers home and put them in the fridge because they felt less heavy that way. The outside has a bit of a crisp/chew and the inside is soft and fluffy. The texture was very reminiscent of sweet rice donuts except less chewy. I think honey was the ideal topping and added just the right amount of sweetness, but they offer many other topping options (including Greek hazelnut spread + Oreo) and you can even build your own."
61,GRECO,5 star rating,3/6/2020,"Omg I never knew pita could taste so good. Wowwwwwwwwwweeeeeeeeeeee! 

Lots of sauce and tomato which usually lacks in a gyro in my opinion. The pork was crispy and fatty with just the right texture. Pita was hot and thick. I'd go there every day for lunch if I could."
62,GRECO,4 star rating,6/22/2020,This is definitely the lunch spot on Newbury. Great upgrade from the Chipotle lifestyle back in DC. The interior is quite clean and minimalist. Love the white toned colors and the bright mood inside. The staff is super friendly and quick on service. Been coming here recently and tried the plate with beef and lamb with fries. The fries are absolutely delicious - crunchy and crisp. The pita bread comes on the side so if you're a carb hungry monster this is your calling. The protein was pretty standard - definitely had softer elsewhere but still a solid choice. The most reasonable priced lunch on the street.
63,GRECO,4 star rating,9/16/2020,"GreCo is probably one of the best places to get some Greek food! We got the pork classic that comes with pork gyro, tzatziki sauce, tomatoes, onions, and fries, beftiki classic that comes with ground beef, spicy feta, tomatoes, onions, and fries, they come in a pita wrap and it's the perfect portion!The Greek donuts are amazing! We tried the classic (Greek honey, walnuts, cinnamon) and the yaya's(hazelnut praline, Oreo, powdered sugar). If you have a sweet tooth, you'll definitely love the yaya's!We'll definitely be coming back here!"
64,GRECO,5 star rating,7/22/2020,"5 stars for great vegetarian and vegan options. The squash fritters and pea protein keftides are awesome! Hopefully demand is strong enough to continue serving them. 

Nice ambience too and a small patio outside (though I usually order take out through the app)."
65,GRECO,5 star rating,5/17/2021,"If I was the last man on earth and could pick one place to eat every day until the end of time it'd be Greco,not only is the food phenomenal but the staff brings about an energy that just makes you feel at home,they've created an environment that anyone can feel comfortable in,and not just the newbury st location,the seaport one as well,like I don't even have to say my order they know when I walk in,they feel like family,anyways I love Greco and appreciate how they make me feel when I walk in their doors,8 outta 5 stars"
66,GRECO,5 star rating,9/3/2020,"Look no further for authentic greek food than right on Newbury. Fresh, fantastic, & fairly priced."
67,GRECO,5 star rating,8/15/2019,"A friend and I went to get pedicures together, but we both showed up too early and hunger took over, so we decided to stop in here. Unplanned visit! The place was not too crowded and looked inviting, so I was excited to try it out. 

The food... it was just so good. I got the squash fritter gryo and ohhhhhh it was mouth-wateringly delectable. The fritter was so creamy on the inside, crispy and not too greasy on the outside. The fries in the gyro were the star of the show, and I thought immediately that next time I come by I have to get an order of just the fries.

The food was fast, fresh, and too good not to go back and have again. I will definitely go again. And again."
68,GRECO,5 star rating,10/22/2020,"Probably the most authentic Gyro in Boston, I've try many gyros from many so called Originals!!! But nothing like Greco.  They make their own meat on so it's not frozen but in fact layered and place in a slow cooker... Hand cut potatoes not too oily or overcook but fried perfect with a hint of Feta and oregano.... Absolutely tasty"
69,GRECO,5 star rating,11/20/2019,"Ordered delivery from GreCo on a weeknight was not disappointed. They prepared everything so quickly and everything was warm and at my door within 30 minutes. The build your own plate is the perfect size for dinner (or two lunches) and the pita/dip side was fantastic - we got the Greek fava dip which reminded me of an almost pumpkin-y spread and was delicious. 

I always pass by this place when I'm walking on Newbury and I'm so glad I finally decided to try it - highly recommend!"
70,GRECO,5 star rating,9/5/2019,"Their Greek donuts are definitely one of my favorite desserts on Newbury street! There are many different toppings that you can add to the Greek donuts and I personally think it's really good with honey especially. Donuts are so crispy and delicious. 

The place is a bit small but it's a great place to grab a quick bite and hangout with friends."
71,GRECO,5 star rating,11/2/2019,"SO. GOOD. I still think about this once a month because it was that great. Usually hesitant about restaurants/establishments on touristy streets, but this one is pretty solid. 

- Portions are a fantastic size. 
- Zucchini chips are delightful, nicely salted, and really crispy. The spicy feta sauce was super good and added so much flavor to the already delicious meat. 
- A decent price for all the food that you get!"
72,GRECO,5 star rating,9/1/2021,The food was top notch (authentic) and the service was fantastic!! Really really great. Would definitely recommend and go again.
73,GRECO,3 star rating,9/19/2020,"Tried takeout during COVID and was underwhelmed.

Expect more of a Moe's of Greek food and you will be content."
74,GRECO,5 star rating,9/26/2019,"Probably one of the best Greek eateries I've ever tried. I was staying near Copley Place so GreCo was easily walkable. Randomly found it on Yelp and I'm so glad I did. The food is simple, but very tasty. I decided to build my own salad, which came with one protein, one sauce, and some pita ($10.50). I chose the Mykonos salad with bifteki (ground beef) and tzaziki (cucumber yogurt sauce), and although it didn't seem like much, it was delicious. I highly recommend both the protein and the sauce. The balsamic dressing for the salad complemented everything perfectly as well. You can also build your own pita or plate if you don't want a salad.

It's small so there's not much seating, but it's fast dining. People tend to grab 'n go as well. Loved that it's on Newbury street so you can take a nice stroll after your meal."
75,GRECO,5 star rating,10/18/2019,"Literally my favorite spot for food. I've gone to the other location near seaport boulevard twice, but when I came here this one was closer and I didn't want to go much farther into the city and I wanted to check out the new location. 
First off, the decor in this place is so cool! I love it. It's a lot smaller than the other one but I like the style a lot better. 
When I went, it was pretty busy especially for the time! The line moved pretty fast though. It's not like the other Greco where it's like a subway style where they move you down the line. At this location, there is a guy at the register and you just tell him what you want and he puts it into the register (like regular businesses usually). The food is done in about like five minutes not even. 
The service is really good! Not really much to say about it but the food is just phenomenal. It blows me away every time. I get the pork gyro which comes with fries inside!! It also comes with tomatoes, onions, tzatziki and I'm not sure on anything else. The pork is my favorite. I've also tried the chicken which is pretty good too!

I wish they had locations closer to me, but it's so worth the hour drive if you have a free day!"
76,GRECO,3 star rating,8/1/2021,"We always ordered Greco via delivery. Unfortunately, the food has been inconsistent in terms of portions and quality. For example, the tatziki in the pork gyro today was much more liquid and runny than prior times."
77,GRECO,4 star rating,10/14/2019,"Yummy yummy! The gyros here are delicious but a bit expensive for the portion size. Two gyros run you about 21 dollars. 
I got the classic chicken and my husband got the classic pork and both were very tasty. It was a bit crowded when we went (Monday around 1pm) and the seating options are limited, especially if the weather isn't nice. The line goes very quickly though so we didn't wait long to order or get our food.
The restaurant is small and I wouldn't recommend for a big group if you are looking to sit and eat. It is very much a fast casual Greek place if you are looking for a quick lunch that doesn't feel like you are overdoing it."
78,GRECO,4 star rating,5/15/2019,"Came here for dinner on the recommendation of a friend and was not disappointed! The interiors are a bit tightly packed but modern. There was a bit of a wait to place an order on a weekday night. I asked the lady taking orders whether the chicken had garlic or onion, and she was very helpful and accommodating about making substitutions. I got the Mykonos salad with lemon yogurt and chicken and a side of zucchini chips as per her recommendation. The salad was fresh, flavorful, and filling. I loved the scoop of creamy lemon yogurt, and the chicken was flavorful and tender, and there was a lot of it. I didn't have room for the zucchini chips until later, when they had gotten a bit cold, but they were still pretty good, albeit a bit greasy. Would recommend trying this place out!"
79,GRECO,5 star rating,6/22/2019,"Haven't been out on Newbury Street in a while and didn't know this place existed until a few days ago when I saw it on Yelp.

It's downstairs pretty close to Zara right amongst all of the shops, and is a small fast casual sort of place. Vibe reminds me of a Shake Shack for gyros.

In any case the food was really delicious and surely hit the spot! The Pork Gyro was delicious and had the classic accoutrements like tomatoes, tzatziki and onions, while the Chicken Gyro had the same but with honey mustard sauce. They were just the right amount for dinner with a side of fries to share for two.

The shop wasn't that busy and there was plenty of seating, although it is mostly communal tables and bars. They do have a small patio up top that is nice too. Cute decor in the shop with little Greek motifs!

This place was perfect for a quick, not too expensive, tasty meal."
80,GRECO,4 star rating,3/25/2018,"BEAUTIFUL decor and layout at Gre.Co. They did a lot for such a tiny space. I felt like I was on Apartment Therapy- tiny spaces edition! 

The menu prices were affordable, especially for Newbury Street. I was pleased. However, I ordered terribly. I should have ordered the lamb jam gyro (which my husband ordered) but ordered a plate instead. I got chicken, spicy feta, pita, and zucchini chips. I was desperate to try those zucchini chips. I also ordered Yaya's Loukoumades for dessert. 

The chicken was good but not as great as the lamb. The spicy feta with the chicken was a salt bomb but the zucchini chips were everything and what saved me in the end. Yaya's oreo and hazelnut sauced crisp but soft donuts made me swoon!! What a treat- so delicious. 

I would definitely come back here for a quick dinner or lunch to go. The portions and affordable prices matched perfectly for me. This spot gets very busy so it is hard to nab a spot to sit inside but nice because there is outside seating as well!"
81,GRECO,5 star rating,8/29/2019,"I was looking for a casual lunch to take on the go and found this place on yelp. I love Mediterranean food so decided to give it a shot and I'm glad I did! The guy at the register was helpful in explaining the menu. Since I wasn't starving, I opted for a chicken pita with tzatziki sauce. It was warm, flavorful, and delicious. It was also the perfect portion for lunch and didn't leave me in a food coma. If I'm back in the area, I'll be back!"
82,GRECO,4 star rating,2/19/2018,"Gre.Co for lunch on a Monday and it was great. We both got gyros, which are probably close to Greek style but they're different. I got mine with a red sauce and lamb. The lamb was tender and juicy, the gyro had enough onion in it plus a smattering of tasty salty fries. Delish.

Mom got the chicken gyro and enjoyed hers, also with fries but tzatziki sauce.

Gre.Co is a small joint, only a couple of two-top tables and a counter. A table outside would be nice on a nice day.

A pretty good sandwich for around $10."
83,GRECO,5 star rating,9/5/2020,Tried GreCo today for the first time. I have to say it is the best best gyro I have had in Boston! Perfect on the go lunch while on Newbury Street. Will definitely be back MANY times!
84,GRECO,3 star rating,5/31/2019,"Solid option for casual greek food on Newbury Street, but I felt like I was missing something from my gyro. I think it's because I usually have some sort of fries in my gyro, and the sauce wasn't particularly tasty. I do appreciate the decent portions, so this will be a good place to go whenever I'm in a pinch to get some comforting greek food; but it's not somewhere I'll be craving going forward. 

This is mainly a takeout place, although there are tables inside and outside to enjoy your gyro if you want to."
85,GRECO,5 star rating,12/11/2017,"That classic lamb gyro! So good! Great lunch spot; line moved quick and our order came up relatively soon.

My memories of this place are filled with one regret: that smell of those delicious fries with the tzatziki sauce that I didn't have! Yup, should have got the fries.

The lamb gyro was succulent and delicious. The meat is carved right off the skewer and the gyro was full of delicious tomato, onion and served on a delicious warm pita. There were some fries inside the pita, but it just wasn't the same as having my own side order.

Oh, that red paprika hot sauce? That was bomb. A little spicy, but so asdfsdf delightful. Go get it!"
86,GRECO,5 star rating,12/12/2017,"To me a good lunch hits three important criteria:
1. It's around the $10 mark.
2. It's quick to get.
3. It's painfully filling.

And Gre.Co hits all of that: the long line is misleading because of how efficiently they're actually turning over (accurate) orders, the gyros (for example) are all under a Hamilton and they're also the size of a Gaston's forearm.

What to expect? If you're getting a Gre.Co Classics then big, hearty, flavorful pitas overflowing with fresh tomatoes and onions, an abundance of thick hand-cut french fries, and - for me - positively enormous and delicious seasonal squash fritters that were cooked to perfection.

But the icing on the cake (and I would actually eat a cake that had this as the icing)? The spicy whipped feta. I will think about that spicy whipped feta in days and weeks and years to come when I'm choking down some miserable lunch option that would probably be improved with a big old smear of that stuff. I got a side of it, and it was absolutely the star of the show. It came in maybe a four ounce container and was thiiiiiiiiiiiiiiiiiiiiick (like, get a knife, because this stuff isn't moving. ever.). I put it on my sandwich, I put it on fries (more like, I put my fries on it), I ate it with a spoon. It's cool, it's creamy, it's feta-y, it's got some sweet heat from peppers. It's perfection.

Lunch from here is a definite win."
87,GRECO,4 star rating,12/7/2017,"Beautifullly simple Greek fare with classic roots. A few extremely comfortable seats in the small space., but once you see the food presented, you'd have a hard time venturing far before diving in. 

I went classic pork gyro, which is a hearty portion of shaved pork gyros on a warm pita with tsatziki, tomatoes and onion. Bonus: nicely crisped fries in varying quantity (a lunching colleague snagged twice the volume in their wrap).

Beverages include imported cans and bottles, soft drinking anything from tea to lemon sodas. Refreshing!

The best value comes from the plate option: the most expensive at $11, but ample in serving size, and getting the zucchini chips as a side option is straight baller country. Get them. 

Huge fan of the paprika hot sauce scattered through the dining area. Meat's a little dry, but all in all, super flavorful and an easy lunch option in the area."
88,GRECO,5 star rating,4/4/2019,"Ummm, I love this place more than I thought I ever would. My first yummy encounter here was on a whim. My boyfriend and I were on a hunt for something relatively cheap [for the area], fast and within walking distance. Not only did this place meet all of those requirements, it exceeded any and all expectations! I've never been super impressed with food options on Newbury. Like nothing has ever tasted amazing or made me want more until GreCo!

Love love love this place!!!

All of the classics on the menu are superb. My faves are the classic veggie and the classic lamb. I also obsessed with the zucchini chips! The greek doughnuts are also amazing. You really can't go wrong with anything on the menu.

This establishment has become a staple in my book. The staff is so friendly. The place is super cute and clean. I'm always happy after every inhalation of food from GreCo!"
89,GRECO,5 star rating,7/7/2021,"The pork gyro is really really good. Definitely the best gyro I've ever had. I went during lunch time and all the tables were occupied (it's a pretty small place), but it's definitely a great spot for takeout."
0,Mike & Patty's - Boston,5 star rating,4/9/2022,"I had the distinct advantage of staying in a nearby hotel and got up early and walked around and then Yelped breakfast options. This original location was at the top of the list. They opened at 7:30 am so I had to return after that time (told you I got up early!).

This place had great breakfast sandwiches and as I waited for my order inside this tiny original location, I watched non-stop foot traffic coming and going with orders. It is a very popular place.

I had the Yelpers-recommended Breakfast Grilled Crack sandwich which has fried egg, two slices of bacon, and 4 cheeses! (American,  Cheddar, Swiss & Gruyere). All this served on a buttered Flourhouse Sourdough toasted bread. This sandwich can fill one up for 2 days and there's enough fat in it to keep a bear well hibernated for Winter. But, oh is it good! Freshly made by a jolly crew in a historic building adds to the flavor. 

Give this place a try when in the Theater District/Chinatown areas in Boston and you and your waistline will thank me later!"
1,Mike & Patty's - Boston,5 star rating,4/8/2022,"If you haven't been to Mike and Patty's, you're missing out.  They have the best egg sandwiches in town.  Even the vegan sandwich is amazing.

Staff is always super friendly.  SMALL.  Be prepared to not be able to sit, so you will have to take your sandwich to go."
2,Mike & Patty's - Boston,5 star rating,3/22/2022,"Delicious sandwiches, amazing staff. This place was near my Hotel in Boston, stopped by one morning and had to come back the next morning for another one. The staff even remembered me and gave me advice for my trip. I had the fancy and then the fancy with turkey and they were both spectacular. Honorary mention to their chamomile and lemon tea blend.

Side note: can be a little expensive for a student, traveler budget but I think it was worth it."
3,Mike & Patty's - Boston,4 star rating,3/21/2022,"Get the Vegan Sandwich:) it's so unique and delicious. I love the corn English muffin that's on the outside and the inside has mushroom and melted cheese that together it's a great combo:) 

Cute place only allows two people to go in and pick up the food. 

4 star bc the coffee was definitely not good. Could do better if they had better coffee to go with the perfect breakfast sandwich. 

I also love the neighborhood it's in. Super cute and historic."
4,Mike & Patty's - Boston,5 star rating,3/17/2022,Quick stop for a breakfast sandwich. I loved the English muffin. Wish there was a little more pizazz in flavor but overall it was really good.
5,Mike & Patty's - Boston,5 star rating,12/31/2021,"Friend and I ordered the fancy and grilled crack. Both were simply delicious, but I liked the fancy more because it was lighter. Avocado worked well to balance the cheese/bacon and eggs. I usually don't like mayo, but something about their mayo just works, maybe it's not mayo. If you'd like a heart attack, definitely go for grilled crack. Both taste better with hot sauce!!
Store is super cute and on a picturesque street. Ordering is quite easy, but they get pretty busy, so expect a wait."
6,Mike & Patty's - Boston,4 star rating,11/17/2021,"Yummm who's down for breakfast grilled cheese? Because that's what this place is all about. They're located in a tiny shop in a residential area. You'll find them because there is probably a line around the corner. 

You can order to go from an app... but they do a pretty good job of getting orders out quickly if you walk up and order. Only two people are allowed in the shop at a time, then you'll wait outside for them to call your name with your order.

I got the breakfast crack. It was bomb. Ill totally be coming back here."
7,Mike & Patty's - Boston,5 star rating,11/10/2021,"We ordered the Breakfast Grilled Crack Sandwich and the Fancy Sandwich -- both so yummy and cheesy! 

There was a line outside when we arrived but the wait was not bad at all and the food came out within a couple minutes. Overall, really cute store,  friendly workers and delicious breakfast sandwiches!"
